146,Angels & Demons ,Color,298,146,1986,133375846,207839,16948,2,http://www.imdb.com/title/tt0808151/?ref_=fn_tt_tt_1,435,3,31,PG-13,150000000,2009,6.7,2.35,0
147,Thor ,Color,516,115,1282,181015141,536314,60059,1,http://www.imdb.com/title/tt0800369/?ref_=fn_tt_tt_1,738,3,31,PG-13,150000000,2011,7,2.35,63000
148,Bolt ,Color,225,96,283,114053579,146766,20007,0,http://www.imdb.com/title/tt0397892/?ref_=fn_tt_tt_1,178,3,31,PG,150000000,2008,6.9,1.85,0
149,G-Force ,Color,145,88,870,119420252,33042,2217,0,http://www.imdb.com/title/tt0436339/?ref_=fn_tt_tt_1,90,3,31,PG,150000000,2009,5.1,2.35,0
150,Wrath of the Titans ,Color,310,99,1174,83640426,152826,16184,0,http://www.imdb.com/title/tt1646987/?ref_=fn_tt_tt_1,253,3,31,PG-13,150000000,2012,5.8,1.85,19000
151,Dark Shadows ,Color,526,113,2223,79711678,199039,80849,7,http://www.imdb.com/title/tt1077368/?ref_=fn_tt_tt_1,479,3,31,PG-13,100000000,2012,6.2,1.85,82000
152,Mission: Impossible - Rogue Nation ,Color,465,131,371,195000874,232187,21840,0,http://www.imdb.com/title/tt2381249/?ref_=fn_tt_tt_1,440,3,48,PG-13,150000000,2015,7.4,2.35,47000
153,The Wolfman ,Color,357,119,1070,61937495,89442,13071,0,http://www.imdb.com/title/tt0780653/?ref_=fn_tt_tt_1,432,3,31,R,150000000,2010,5.8,1.85,0
154,Miami Vice             ,Color,21,60,,,16769,1687,2,http://www.imdb.com/title/tt0086759/?ref_=fn_tt_tt_1,74,3,31,TV-14,1500000,,7.5,1.33,0
155,The Legend of Tarzan ,Color,248,110,547,124051759,42372,21175,2,http://www.imdb.com/title/tt0918940/?ref_=fn_tt_tt_1,239,3,31,PG-13,180000000,2016,6.6,2.35,29000
156,Bee Movie ,Color,194,91,2146,126597121,105902,6576,0,http://www.imdb.com/title/tt0389790/?ref_=fn_tt_tt_1,206,3,31,PG,150000000,2007,6.2,1.85,0
157,Kung Fu Panda 2 ,Color,284,90,1014,165230261,182718,21015,0,http://www.imdb.com/title/tt1302011/?ref_=fn_tt_tt_1,209,3,31,PG,150000000,2011,7.3,2.35,20000
158,The Last Airbender ,Color,280,103,1627,131564731,118951,2857,0,http://www.imdb.com/title/tt0938283/?ref_=fn_tt_tt_1,1382,3,31,PG,150000000,2010,4.2,2.35,18000
159,Mission: Impossible III ,Color,310,124,1054,133382309,256695,34817,0,http://www.imdb.com/title/tt0317919/?ref_=fn_tt_tt_1,871,3,31,PG-13,150000000,2006,6.9,2.35,0
160,White House Down ,Color,339,131,1977,73103784,164238,18204,2,http://www.imdb.com/title/tt2334879/?ref_=fn_tt_tt_1,434,3,31,PG-13,150000000,2013,6.4,2.35,33000
161,Mars Needs Moms ,Color,132,88,2094,21379315,17590,2652,0,http://www.imdb.com/title/tt1305591/?ref_=fn_tt_tt_1,112,3,31,PG,150000000,2011,5.4,2.35,0
162,Flushed Away ,Color,135,85,490,64459316,85086,35161,0,http://www.imdb.com/title/tt0424095/?ref_=fn_tt_tt_1,122,3,57,PG,149000000,2006,6.7,1.85,0
163,Pan ,Color,256,111,1084,34964818,39956,21393,4,http://www.imdb.com/title/tt3332064/?ref_=fn_tt_tt_1,186,3,31,PG,150000000,2015,5.8,2.35,24000
164,Mr. Peabody & Sherman ,Color,196,92,1956,111505642,47900,5810,2,http://www.imdb.com/title/tt0864835/?ref_=fn_tt_tt_1,130,3,31,PG,145000000,2014,6.9,1.85,11000
165,Troy ,Color,220,196,2379,133228348,381672,17944,2,http://www.imdb.com/title/tt0332452/?ref_=fn_tt_tt_1,1694,3,31,R,175000000,2004,7.2,2.35,0
166,Madagascar 3: Europe's Most Wanted ,Color,211,93,652,216366733,119213,2444,0,http://www.imdb.com/title/tt1277953/?ref_=fn_tt_tt_1,154,3,31,PG,145000000,2012,6.9,1.85,17000
167,Die Another Day , Black and White,264,133,1361,160201106,169914,2538,0,http://www.imdb.com/title/tt0246460/?ref_=fn_tt_tt_1,1185,3,57,PG-13,142000000,2002,6.1,2.35,0
168,Ghostbusters ,Color,464,116,1743,118099659,69757,2097,4,http://www.imdb.com/title/tt1289401/?ref_=fn_tt_tt_1,1211,3,31,PG-13,144000000,2016,5.5,2.35,62000
169,Armageddon ,Color,167,153,1533,201573391,322395,26029,0,http://www.imdb.com/title/tt0120591/?ref_=fn_tt_tt_1,1171,3,31,PG-13,140000000,1998,6.6,2.35,11000
170,Men in Black II ,Color,208,88,171,190418803,270207,14823,2,http://www.imdb.com/title/tt0120912/?ref_=fn_tt_tt_1,606,3,31,PG-13,140000000,2002,6.1,1.85,2000
171,Beowulf ,Color,287,115,1948,82161969,142440,31523,1,http://www.imdb.com/title/tt0442933/?ref_=fn_tt_tt_1,505,3,31,PG-13,150000000,2007,6.3,2.35,3000
172,Kung Fu Panda 3 ,Color,210,95,45,143523463,64322,36095,0,http://www.imdb.com/title/tt2267968/?ref_=fn_tt_tt_1,145,3,31,PG,145000000,2016,7.2,2.35,24000
173,Mission: Impossible - Ghost Protocol ,Color,432,133,233,209364921,365104,21768,3,http://www.imdb.com/title/tt1229238/?ref_=fn_tt_tt_1,512,3,31,PG-13,145000000,2011,7.4,2.35,35000
174,Rise of the Guardians ,Color,256,97,1797,103400692,123553,20645,0,http://www.imdb.com/title/tt1446192/?ref_=fn_tt_tt_1,174,3,31,PG,145000000,2012,7.3,1.85,25000
175,Fun with Dick and Jane ,Color,135,90,552,110332737,110788,1997,1,http://www.imdb.com/title/tt0369441/?ref_=fn_tt_tt_1,258,3,31,PG-13,100000000,2005,6.1,2.35,2000
176,The Last Samurai ,Color,190,154,627,111110575,317166,11945,1,http://www.imdb.com/title/tt0325710/?ref_=fn_tt_tt_1,928,3,31,R,140000000,2003,7.7,2.35,0
177,Exodus: Gods and Kings ,Color,314,150,1904,65007045,128682,26490,0,http://www.imdb.com/title/tt1528100/?ref_=fn_tt_tt_1,657,3,57,PG-13,140000000,2014,6.1,2.35,51000
178,Star Trek ,Color,518,127,1054,257704099,504419,39284,0,http://www.imdb.com/title/tt0796366/?ref_=fn_tt_tt_1,1559,3,31,PG-13,150000000,2009,8,2.35,19000
179,Spider-Man ,Color,291,121,2028,403706375,544665,40484,0,http://www.imdb.com/title/tt0145487/?ref_=fn_tt_tt_1,2012,3,31,PG-13,139000000,2002,7.3,1.85,5000
180,How to Train Your Dragon 2 ,Color,292,102,550,176997107,221128,23378,5,http://www.imdb.com/title/tt1646971/?ref_=fn_tt_tt_1,343,3,31,PG,145000000,2014,7.9,2.35,46000
181,Gods of Egypt ,Color,184,126,55,31141074,51892,19769,4,http://www.imdb.com/title/tt2404233/?ref_=fn_tt_tt_1,273,3,31,PG-13,140000000,2016,5.5,2.35,24000
182,Stealth ,Color,145,121,1912,31704416,45455,2705,0,http://www.imdb.com/title/tt0382992/?ref_=fn_tt_tt_1,388,3,31,PG-13,135000000,2005,5,2.35,0
183,Jason Bourne ,Color,267,123,1746,108521835,40123,13752,0,http://www.imdb.com/title/tt4196776/?ref_=fn_tt_tt_1,297,3,57,PG-13,120000000,2016,7.1,2.35,31000
184,Watchmen ,Color,451,215,2394,107503316,392474,2530,1,http://www.imdb.com/title/tt0409459/?ref_=fn_tt_tt_1,1229,3,31,R,130000000,2009,7.7,2.35,18000
185,Lethal Weapon 4 ,Color,141,127,1872,129734803,127497,6171,2,http://www.imdb.com/title/tt0122151/?ref_=fn_tt_tt_1,287,3,31,R,140000000,1998,6.6,2.35,0
186,Hulk ,Color,267,138,119,132122995,212106,1814,0,http://www.imdb.com/title/tt0286716/?ref_=fn_tt_tt_1,1445,3,31,PG-13,137000000,2003,5.7,1.85,0
187,G.I. Joe: Retaliation ,Color,351,122,1191,122512052,146352,31958,6,http://www.imdb.com/title/tt1583421/?ref_=fn_tt_tt_1,288,3,31,PG-13,130000000,2013,5.8,2.35,42000
188,Sahara ,Color,163,124,245,68642452,77673,13073,3,http://www.imdb.com/title/tt0318649/?ref_=fn_tt_tt_1,463,3,57,PG-13,130000000,2005,6,2.35,0
189,Final Fantasy: The Spirits Within ,Color,166,106,862,32131830,72259,15015,1,http://www.imdb.com/title/tt0173840/?ref_=fn_tt_tt_1,788,3,31,PG-13,137000000,2001,6.4,1.85,0
190,Captain America: The First Avenger ,Color,510,124,1070,176636816,508818,19761,0,http://www.imdb.com/title/tt0458339/?ref_=fn_tt_tt_1,679,3,31,PG-13,140000000,2011,6.9,2.35,46000
191,The World Is Not Enough ,Color,197,128,1532,126930660,157519,2037,2,http://www.imdb.com/title/tt0143145/?ref_=fn_tt_tt_1,683,3,57,PG-13,135000000,1999,6.4,2.35,2000
192,Master and Commander: The Far Side of the World ,Color,244,138,1804,93926386,168207,1205,1,http://www.imdb.com/title/tt0311113/?ref_=fn_tt_tt_1,684,3,31,PG-13,150000000,2003,7.4,2.35,0
193,The Twilight Saga: Breaking Dawn - Part 2 ,Color,322,115,199,292298923,185394,59177,3,http://www.imdb.com/title/tt1673434/?ref_=fn_tt_tt_1,329,3,31,PG-13,120000000,2012,5.5,2.35,65000
194,Happy Feet 2 ,Color,156,100,769,63992328,32399,62644,0,http://www.imdb.com/title/tt1402488/?ref_=fn_tt_tt_1,79,3,18,PG,135000000,2011,5.9,2.35,0
195,The Incredible Hulk ,Color,354,135,1399,134518390,326286,5811,0,http://www.imdb.com/title/tt0800080/?ref_=fn_tt_tt_1,643,3,31,PG-13,150000000,2008,6.8,2.35,0
196,The BFG ,Color,252,117,2158,52792307,12572,1950,0,http://www.imdb.com/title/tt3691740/?ref_=fn_tt_tt_1,106,3,57,PG,140000000,2016,6.8,2.35,27000
197,The Revenant ,Color,556,156,41,183635922,406020,57108,0,http://www.imdb.com/title/tt1663202/?ref_=fn_tt_tt_1,1188,3,31,R,135000000,2015,8.1,2.35,190000
198,Turbo ,Color,166,96,539,83024900,62424,17416,0,http://www.imdb.com/title/tt1860353/?ref_=fn_tt_tt_1,90,3,31,PG,135000000,2013,6.5,2.35,13000
199,Rango ,Color,362,107,800,123207194,183208,43291,0,http://www.imdb.com/title/tt1192628/?ref_=fn_tt_tt_1,337,3,31,PG,135000000,2011,7.2,2.35,26000
200,Penguins of Madagascar ,Color,153,92,652,83348920,60230,19963,0,http://www.imdb.com/title/tt1911658/?ref_=fn_tt_tt_1,118,3,31,PG,132000000,2014,6.7,1.85,11000
201,The Bourne Ultimatum ,Color,329,115,1746,227137090,491077,17369,0,http://www.imdb.com/title/tt0440963/?ref_=fn_tt_tt_1,820,3,31,PG-13,110000000,2007,8.1,2.35,0
202,Kung Fu Panda ,Color,266,92,1463,215395021,307029,12754,0,http://www.imdb.com/title/tt0441773/?ref_=fn_tt_tt_1,360,3,31,PG,130000000,2008,7.6,2.35,6000
203,Ant-Man ,Color,517,117,1808,180191634,313866,5730,6,http://www.imdb.com/title/tt0478970/?ref_=fn_tt_tt_1,549,3,31,PG-13,130000000,2015,7.4,1.85,61000
204,The Hunger Games: Catching Fire ,Color,502,146,699,424645577,498397,49355,1,http://www.imdb.com/title/tt1951264/?ref_=fn_tt_tt_1,706,3,31,PG-13,130000000,2013,7.6,2.35,82000
205,The Twilight Saga: Breaking Dawn - Part 2 ,Color,322,115,199,292298923,185394,59177,3,http://www.imdb.com/title/tt1673434/?ref_=fn_tt_tt_1,329,3,31,PG-13,120000000,2012,5.5,2.35,65000
206,Home ,Color,165,94,2229,177343675,70121,17883,0,http://www.imdb.com/title/tt2224026/?ref_=fn_tt_tt_1,214,3,31,PG,135000000,2015,6.7,1.85,26000
207,War of the Worlds ,Color,401,116,2158,234277056,334345,12758,0,http://www.imdb.com/title/tt0407304/?ref_=fn_tt_tt_1,2741,3,31,PG-13,132000000,2005,6.5,1.85,0
208,Bad Boys II ,Color,94,147,1533,138396624,178126,12954,1,http://www.imdb.com/title/tt0172156/?ref_=fn_tt_tt_1,511,3,31,R,130000000,2003,6.6,2.35,0
209,Puss in Boots ,Color,246,90,343,149234747,114287,5046,0,http://www.imdb.com/title/tt0448694/?ref_=fn_tt_tt_1,137,3,31,PG,130000000,2011,6.7,2.35,16000
210,Salt ,Color,330,101,1816,118311368,245621,12406,1,http://www.imdb.com/title/tt0944835/?ref_=fn_tt_tt_1,514,3,31,PG-13,110000000,2010,6.4,2.35,23000
211,Noah ,Color,434,138,474,101160529,200022,32355,2,http://www.imdb.com/title/tt1959490/?ref_=fn_tt_tt_1,1240,3,31,PG-13,125000000,2014,5.8,1.85,71000
212,The Adventures of Tintin ,Color,440,107,2158,77564037,177383,4631,1,http://www.imdb.com/title/tt0983193/?ref_=fn_tt_tt_1,447,3,31,PG,135000000,2011,7.4,2.35,44000
213,Harry Potter and the Prisoner of Azkaban ,Color,274,142,61,249358727,382255,33284,3,http://www.imdb.com/title/tt0304141/?ref_=fn_tt_tt_1,1504,3,57,PG,130000000,2004,7.8,2.35,11000
214,Australia ,Color,245,165,174,49551662,102338,921,0,http://www.imdb.com/title/tt0455824/?ref_=fn_tt_tt_1,450,3,18,PG-13,130000000,2008,6.6,2.35,0
215,After Earth ,Color,349,100,1627,60522097,158720,14168,0,http://www.imdb.com/title/tt1815862/?ref_=fn_tt_tt_1,744,3,31,PG-13,130000000,2013,4.9,2.35,37000
216,Dinosaur ,Color,145,82,657,137748063,38438,2945,1,http://www.imdb.com/title/tt0130623/?ref_=fn_tt_tt_1,241,3,31,PG,127500000,2000,6.5,1.85,0
217,Harry Potter and the Deathly Hallows: Part II ,Color,1,,1496,,381,11036,1,http://www.imdb.com/title/tt1680310/?ref_=fn_tt_tt_1,2,3,57,,,2011,7.5,,40
218,Night at the Museum: Secret of the Tomb ,Color,154,98,2077,113733726,67223,53587,7,http://www.imdb.com/title/tt2692250/?ref_=fn_tt_tt_1,126,3,31,PG,127000000,2014,6.2,1.85,11000
219,Megamind ,Color,233,95,2262,148337537,172754,46120,3,http://www.imdb.com/title/tt1001526/?ref_=fn_tt_tt_1,187,3,31,PG,130000000,2010,7.3,2.35,13000
220,Harry Potter and the Sorcerer's Stone ,Color,258,159,336,317557891,444683,13191,4,http://www.imdb.com/title/tt0241527/?ref_=fn_tt_tt_1,1571,3,57,PG,125000000,2001,7.5,2.35,16000
221,R.I.P.D. ,Color,208,96,1942,33592415,91640,31549,2,http://www.imdb.com/title/tt0790736/?ref_=fn_tt_tt_1,210,3,31,PG-13,130000000,2013,5.6,2.35,20000
222,Godzilla Resurgence ,Color,1,120,859,,374,699,0,http://www.imdb.com/title/tt4262980/?ref_=fn_tt_tt_1,13,46,8,,,2016,8.2,2.35,0
223,Pirates of the Caribbean: The Curse of the Black Pearl ,Color,271,143,800,305388685,809474,48184,3,http://www.imdb.com/title/tt0325980/?ref_=fn_tt_tt_1,2113,3,31,PG-13,140000000,2003,8.1,2.35,10000
224,Harry Potter and the Deathly Hallows: Part I ,Color,4,,1496,,252,14719,1,http://www.imdb.com/title/tt1571403/?ref_=fn_tt_tt_1,2,3,57,,,2010,6.4,,25
225,The Hunger Games: Mockingjay - Part 1 ,Color,403,123,699,337103873,305008,81385,1,http://www.imdb.com/title/tt1951265/?ref_=fn_tt_tt_1,591,3,31,PG-13,125000000,2014,6.7,2.35,52000
226,The Da Vinci Code ,Color,294,174,1986,217536138,314253,16008,2,http://www.imdb.com/title/tt0382625/?ref_=fn_tt_tt_1,1966,3,31,PG-13,125000000,2006,6.6,2.35,0
227,Rio 2 ,Color,159,101,290,131536019,58498,1031,0,http://www.imdb.com/title/tt2357291/?ref_=fn_tt_tt_1,99,3,31,G,103000000,2014,6.4,2.35,0
228,X-Men 2 ,Color,289,134,281,214948780,405973,20952,4,http://www.imdb.com/title/tt0290334/?ref_=fn_tt_tt_1,1055,3,47,PG-13,110000000,2003,7.5,2.35,0
229,Fast Five ,Color,342,132,1245,209805005,284792,55345,3,http://www.imdb.com/title/tt1596343/?ref_=fn_tt_tt_1,366,3,31,PG-13,125000000,2011,7.3,2.35,54000
230,Sherlock Holmes: A Game of Shadows ,Color,382,129,823,186830669,338635,22403,2,http://www.imdb.com/title/tt1515091/?ref_=fn_tt_tt_1,412,3,31,PG-13,125000000,2011,7.5,2.35,39000
853,Anger Management             ,Color,26,22,,,26992,4115,1,http://www.imdb.com/title/tt1986770/?ref_=fn_tt_tt_1,54,3,31,,,,6.7,16,0
231,Clash of the Titans ,Color,344,106,1399,163192114,229679,18003,0,http://www.imdb.com/title/tt0800320/?ref_=fn_tt_tt_1,637,3,31,PG-13,125000000,2010,5.8,2.35,15000
232,Total Recall ,Color,196,113,1757,119412921,240241,1441,0,http://www.imdb.com/title/tt0100802/?ref_=fn_tt_tt_1,391,3,31,R,65000000,1990,7.5,1.85,0
233,The 13th Warrior ,Color,85,102,1132,32694788,101411,1815,1,http://www.imdb.com/title/tt0120657/?ref_=fn_tt_tt_1,546,3,31,R,85000000,1999,6.6,2.35,0
234,The Bourne Legacy ,Color,436,135,2282,113165635,229823,12175,0,http://www.imdb.com/title/tt1194173/?ref_=fn_tt_tt_1,504,3,31,PG-13,125000000,2012,6.7,2.35,31000
235,Batman & Robin ,Color,183,125,1077,107285004,189855,2699,3,http://www.imdb.com/title/tt0118688/?ref_=fn_tt_tt_1,1018,3,31,PG-13,125000000,1997,3.7,1.85,0
236,How the Grinch Stole Christmas ,Color,175,110,1986,260031035,141414,4146,0,http://www.imdb.com/title/tt0170016/?ref_=fn_tt_tt_1,482,3,31,PG,123000000,2000,6,1.85,0
237,The Day After Tomorrow ,Color,239,124,1977,186739919,333248,20553,0,http://www.imdb.com/title/tt0319262/?ref_=fn_tt_tt_1,1159,3,31,PG-13,125000000,2004,6.4,2.35,19000
238,Mission: Impossible II ,Color,237,123,1159,215397307,242188,11930,0,http://www.imdb.com/title/tt0120755/?ref_=fn_tt_tt_1,1426,3,31,PG-13,125000000,2000,6.1,2.35,0
239,The Perfect Storm ,Color,231,130,2379,182618434,133076,2684,0,http://www.imdb.com/title/tt0177971/?ref_=fn_tt_tt_1,779,3,31,PG-13,140000000,2000,6.4,2.35,0
240,Fantastic 4: Rise of the Silver Surfer ,Color,262,92,2236,131920333,213275,15302,3,http://www.imdb.com/title/tt0486576/?ref_=fn_tt_tt_1,436,3,31,PG,130000000,2007,5.6,2.35,0
241,Life of Pi ,Color,552,127,119,124976634,440084,2121,0,http://www.imdb.com/title/tt0454876/?ref_=fn_tt_tt_1,755,3,31,PG,120000000,2012,8,1.85,122000
242,Ghost Rider ,Color,276,123,1470,115802596,182661,14017,1,http://www.imdb.com/title/tt0259324/?ref_=fn_tt_tt_1,681,3,31,PG-13,110000000,2007,5.2,2.35,0
243,Charlie's Angels: Full Throttle ,Color,102,107,1520,100685880,100821,4046,0,http://www.imdb.com/title/tt0305357/?ref_=fn_tt_tt_1,554,3,31,PG-13,120000000,2003,4.8,2.35,0
244,Prometheus ,Color,775,124,1904,126464904,456260,24098,0,http://www.imdb.com/title/tt1446714/?ref_=fn_tt_tt_1,2326,3,31,R,130000000,2012,7,2.35,97000
245,Stuart Little 2 ,Color,71,77,1956,64736114,36471,2682,0,http://www.imdb.com/title/tt0243585/?ref_=fn_tt_tt_1,69,3,31,PG,120000000,2002,5.4,1.85,459
246,Elysium ,Color,476,109,1658,93050117,338087,17689,0,http://www.imdb.com/title/tt1535108/?ref_=fn_tt_tt_1,814,3,31,R,115000000,2013,6.6,2.35,61000
247,The Chronicles of Riddick ,Color,207,134,541,57637485,183909,17159,0,http://www.imdb.com/title/tt0296572/?ref_=fn_tt_tt_1,666,3,31,PG-13,105000000,2004,6.7,2.35,0
248,RoboCop ,Color,492,117,1205,58607007,182899,14161,0,http://www.imdb.com/title/tt1234721/?ref_=fn_tt_tt_1,630,3,31,PG-13,100000000,2014,6.2,2.35,60000
249,Speed Racer ,Color,284,135,1338,43929341,57873,902,0,http://www.imdb.com/title/tt0811080/?ref_=fn_tt_tt_1,414,3,31,PG,120000000,2008,6.1,2.35,0
250,How Do You Know ,Color,168,121,934,30212620,35066,993,4,http://www.imdb.com/title/tt1341188/?ref_=fn_tt_tt_1,196,3,31,PG-13,120000000,2010,5.3,1.85,0
251,Knight and Day ,Color,283,117,936,76418654,148280,12731,0,http://www.imdb.com/title/tt1013743/?ref_=fn_tt_tt_1,348,3,31,PG-13,117000000,2010,6.3,2.35,11000
252,Oblivion ,Color,539,124,1210,89021735,387436,22004,0,http://www.imdb.com/title/tt1483013/?ref_=fn_tt_tt_1,892,3,31,PG-13,120000000,2013,7,2.35,71000
253,Star Wars: Episode III - Revenge of the Sith ,Color,359,140,768,380262555,520104,44042,4,http://www.imdb.com/title/tt0121766/?ref_=fn_tt_tt_1,3286,3,31,PG-13,113000000,2005,7.6,2.35,10000
254,Insurgent ,Color,263,119,1942,129995817,154621,22622,0,http://www.imdb.com/title/tt2908446/?ref_=fn_tt_tt_1,258,3,31,PG-13,110000000,2015,6.3,2.35,27000
255,Star Wars: Episode II - Attack of the Clones ,Color,284,142,768,310675583,464310,42990,3,http://www.imdb.com/title/tt0121765/?ref_=fn_tt_tt_1,3516,3,31,PG,115000000,2002,6.7,1.78,0
256,"Monsters, Inc. ",Color,250,92,1768,289907418,585659,15013,0,http://www.imdb.com/title/tt0198781/?ref_=fn_tt_tt_1,593,3,31,G,115000000,2001,8.1,1.85,0
257,The Wolverine ,Color,440,138,936,132550960,328067,23755,1,http://www.imdb.com/title/tt1430132/?ref_=fn_tt_tt_1,533,3,31,PG-13,120000000,2013,6.7,2.35,68000
258,Star Wars: Episode I - The Phantom Menace ,Color,320,136,768,474544677,534658,37723,1,http://www.imdb.com/title/tt0120915/?ref_=fn_tt_tt_1,3597,3,31,PG,115000000,1999,6.5,2.35,13000
259,The Croods ,Color,257,98,1320,187165546,150618,43286,3,http://www.imdb.com/title/tt0481499/?ref_=fn_tt_tt_1,195,3,31,PG,135000000,2013,7.3,2.35,28000
260,Asterix at the Olympic Games ,Color,33,116,722,,20567,1609,1,http://www.imdb.com/title/tt0463872/?ref_=fn_tt_tt_1,36,14,5,,78000000,2008,5.1,2.35,291
261,Windtalkers ,Color,152,153,1159,40911830,55994,15046,0,http://www.imdb.com/title/tt0245562/?ref_=fn_tt_tt_1,454,3,31,R,115000000,2002,6,2.35,0
262,The Huntsman: Winter's War ,Color,231,120,309,47952020,37750,46719,2,http://www.imdb.com/title/tt2381991/?ref_=fn_tt_tt_1,134,3,31,PG-13,115000000,2016,6.1,2.35,16000
263,Teenage Mutant Ninja Turtles ,Color,348,101,1174,190871240,167085,2690,0,http://www.imdb.com/title/tt1291150/?ref_=fn_tt_tt_1,491,3,31,PG-13,125000000,2014,5.9,2.35,62000
264,Gravity ,Color,738,91,61,274084951,582917,87,0,http://www.imdb.com/title/tt1454468/?ref_=fn_tt_tt_1,1885,3,57,PG-13,100000000,2013,7.8,2.35,147000
265,Dante's Peak ,Color,93,108,1968,67155742,62271,1569,1,http://www.imdb.com/title/tt0118928/?ref_=fn_tt_tt_1,277,3,31,PG-13,116000000,1997,5.8,2.35,0
266,Teenage Mutant Ninja Turtles: Out of the Shadows ,Color,181,112,482,81638674,17533,8306,,http://www.imdb.com/title/tt3949660/?ref_=fn_tt_tt_1,115,3,31,PG-13,135000000,2016,6.3,2.35,12000
267,Fantastic Four ,Color,369,100,1219,56114221,110486,1261,3,http://www.imdb.com/title/tt1502712/?ref_=fn_tt_tt_1,695,3,31,PG-13,120000000,2015,4.3,2.35,41000
268,Night at the Museum ,Color,179,108,2077,250863268,234480,55486,2,http://www.imdb.com/title/tt0477347/?ref_=fn_tt_tt_1,444,3,31,PG,110000000,2006,6.4,1.85,3000
269,San Andreas ,Color,358,114,239,155181732,147497,16718,0,http://www.imdb.com/title/tt2126355/?ref_=fn_tt_tt_1,499,3,31,PG-13,110000000,2015,6.1,2.35,52000
270,Tomorrow Never Dies ,Color,160,119,1972,125332007,149680,2958,3,http://www.imdb.com/title/tt0120347/?ref_=fn_tt_tt_1,328,3,57,PG-13,110000000,1997,6.5,2.35,0
271,The Patriot ,Color,192,142,1977,113330342,207613,19454,1,http://www.imdb.com/title/tt0187393/?ref_=fn_tt_tt_1,1144,3,31,R,110000000,2000,7.1,2.35,4000
272,Ocean's Twelve ,Color,198,125,2157,125531634,284852,19359,0,http://www.imdb.com/title/tt0349903/?ref_=fn_tt_tt_1,627,3,31,PG-13,110000000,2004,6.4,2.35,0
273,Mr. & Mrs. Smith ,Color,233,126,603,186336103,348861,22722,2,http://www.imdb.com/title/tt0356910/?ref_=fn_tt_tt_1,798,3,31,PG-13,120000000,2005,6.5,2.35,0
274,The Aviator , Black and White,267,170,1483,102608827,264318,34582,0,http://www.imdb.com/title/tt0338751/?ref_=fn_tt_tt_1,799,3,31,PG-13,110000000,2004,7.5,2.35,0
275,Gulliver's Travels ,Color,184,85,1953,42776259,53160,1173,1,http://www.imdb.com/title/tt1320261/?ref_=fn_tt_tt_1,121,3,31,PG,112000000,2010,4.9,2.35,0
276,The Green Hornet ,Color,447,119,1587,98780042,136019,13391,0,http://www.imdb.com/title/tt0990407/?ref_=fn_tt_tt_1,443,3,31,PG-13,120000000,2011,5.8,2.35,14000
277,The A-Team             ,Color,29,60,,,25402,1655,4,http://www.imdb.com/title/tt0084967/?ref_=fn_tt_tt_1,97,3,31,TV-PG,,,7.6,4,0
278,300: Rise of an Empire ,Color,366,102,1692,106369117,225273,10583,0,http://www.imdb.com/title/tt1253863/?ref_=fn_tt_tt_1,523,3,31,R,110000000,2014,6.2,2.35,71000
